customer_id,customer_name,recency,frequency,monetary,avg_discount,avg_profit,total_quantity,last_order_date,r_score,f_score,m_score,rfm_total,rfm_score,rfm_segment
MW-82351,Mitch Willingham,1,5,675,0.11666666666666665,43.052,8,2014-12-31,4,3,1,8,431,Loyal Customers
EN-137803,Edward Nazzal,31,6,668,0.1142857142857143,-12.321714285714284,25,2014-12-01,4,3,1,8,431,Loyal Customers
JM-61952,Justin MacKendrick,13,5,666,0.3,2.482000000000002,11,2014-12-19,4,3,1,8,431,Loyal Customers
LO-171704,Lori Olson,3,5,644,0.25555555555555554,16.68568888888889,34,2014-12-29,4,3,1,8,431,Loyal Customers
MH-80253,Michelle Huthwaite,15,5,623,0.12,13.540799999999999,8,2014-12-17,4,3,1,8,431,Loyal Customers
KB-66001,Ken Brennan,10,6,608,0.19999999999999998,7.146857142857144,13,2014-12-22,4,3,1,8,431,Loyal Customers
NK-184904,Neil Knudson,71,7,571,0.1272727272727273,11.01979090909091,51,2014-10-22,3,4,1,8,341,Loyal Customers
LW-68252,Laurel Workman,33,6,550,0.10909090909090909,7.92109090909091,14,2014-11-29,4,3,1,8,431,Loyal Customers
RB-195704,Rob Beeghly,26,5,528,0.16666666666666666,8.543099999999999,35,2014-12-06,4,3,1,8,431,Loyal Customers
AG-3301,Alex Grayson,3,6,513,0.3222222222222222,8.244999999999997,27,2014-12-29,4,3,1,8,431,Loyal Customers
SS-208752,Sung Shariari,15,5,481,0.1,29.157,15,2014-12-17,4,3,1,8,431,Loyal Customers
LC-169603,Lindsay Castell,3,5,478,0.31428571428571433,-3.6754285714285713,27,2014-12-29,4,3,1,8,431,Loyal Customers
JL-155052,Jeremy Lonsdale,31,5,477,0.16666666666666666,8.4375,23,2014-12-01,4,3,1,8,431,Loyal Customers
LW-169903,Lindsay Williams,24,6,456,0.3,-16.804,16,2014-12-08,4,3,1,8,431,Loyal Customers
KM-166604,Khloe Miller,16,5,454,0.044444444444444446,10.126566666666667,30,2014-12-16,4,3,1,8,431,Loyal Customers
RS-94201,Ricardo Sperren,34,5,331,0.0,7.041428571428571,10,2014-11-28,4,3,1,8,431,Loyal Customers
MS-177101,Maurice Satty,30,7,314,0.049999999999999996,8.054357142857143,17,2014-12-02,4,3,1,8,431,Loyal Customers
TB-113551,Todd Boyes,15,5,311,0.48999999999999994,-33.1908,22,2014-12-17,4,3,1,8,431,Loyal Customers
JM-155804,Jill Matthias,1,5,305,0.1142857142857143,16.160057142857145,26,2014-12-31,4,3,1,8,431,Loyal Customers
PL-189254,Paul Lucas,16,5,239,0.25,-0.09408750000000021,29,2014-12-16,4,3,1,8,431,Loyal Customers
TW-110252,Tamara Willingham,20,6,198,0.21666666666666665,-5.471,7,2014-12-12,4,3,1,8,431,Loyal Customers
BM-111404,Becky Martin,308,4,11791,0.16875,-103.74738125,64,2014-02-27,1,2,4,7,124,At Risk Customers
CA-127751,Cynthia Arntzen,568,5,11493,0.009090909090909092,367.8070909090909,42,2013-06-12,1,2,4,7,124,At Risk Customers
BS-113654,Bill Shonely,559,5,10502,0.011111111111111112,290.67382222222227,39,2013-06-21,1,2,4,7,124,At Risk Customers
PF-191204,Peter Fuller,836,4,9065,0.12105263157894738,-32.331278947368425,75,2012-09-17,1,2,4,7,124,At Risk Customers
EM-138101,Eleni McCrary,273,5,7229,0.04615384615384616,83.99723076923077,49,2014-04-03,1,2,4,7,124,At Risk Customers
ML-173952,Marina Lichtenstein,576,4,6747,0.028571428571428574,-46.03971428571429,35,2013-06-04,1,2,4,7,124,At Risk Customers
LH-171552,Logan Haushalter,573,4,6577,0.31071428571428567,64.79935714285715,49,2013-06-07,1,2,4,7,124,At Risk Customers
JW-52201,Jane Waco,187,2,6173,0.0,199.149,45,2014-06-28,2,1,4,7,214,At Risk Customers
GM-146954,Greg Maxwell,118,3,6051,0.05454545454545456,17.15668181818182,44,2014-09-05,2,1,4,7,214,At Risk Customers
SP-209201,Susan Pistek,393,4,5702,0.15,140.80907142857143,24,2013-12-04,1,2,4,7,124,At Risk Customers
YC-218951,Yoseph Carroll,474,4,5606,0.09500000000000001,219.26334999999997,25,2013-09-14,1,2,4,7,124,At Risk Customers
DB-129702,Darren Budd,808,4,5520,0.125,33.48975,23,2012-10-15,1,2,4,7,124,At Risk Customers
EM-140652,Erin Mull,180,2,5518,0.028571428571428574,262.476,29,2014-07-05,2,1,4,7,214,At Risk Customers
BP-12301,Benjamin Patterson,390,4,5496,0.3684210526315789,14.155578947368422,50,2013-12-07,1,2,4,7,124,At Risk Customers
JG-151152,Jack Garza,418,5,5396,0.24166666666666667,-33.08575,53,2013-11-09,1,2,4,7,124,At Risk Customers
MM-72603,Magdelene Morse,297,3,5177,0.10909090909090909,110.04436363636364,32,2014-03-10,1,2,4,7,124,At Risk Customers
BD-16352,Brian Derr,325,5,5095,0.13333333333333333,116.22350000000002,37,2014-02-10,1,2,4,7,124,At Risk Customers
KM-167201,Kunst Miller,115,3,5084,0.13999999999999999,40.0638,47,2014-09-08,2,1,4,7,214,At Risk Customers
AH-301,Aaron Hawkins,469,4,5072,0.4375,-72.078,28,2013-09-19,1,2,4,7,124,At Risk Customers
ES-140801,Erin Smith,636,5,4914,0.197,23.90496,38,2013-04-05,1,2,4,7,124,At Risk Customers
MT-80701,Michelle Tran,324,3,4827,0.3499999999999999,-78.664,23,2014-02-11,1,2,4,7,124,At Risk Customers
CT-119951,Carol Triggs,322,4,4812,0.1,132.46200000000002,38,2014-02-13,1,2,4,7,124,At Risk Customers
RL-196151,Rob Lucas,463,4,4648,0.014285714285714287,113.08714285714287,26,2013-09-25,1,2,4,7,124,At Risk Customers
ES-140803,Erin Smith,368,5,4628,0.0268,85.21661333333333,51,2013-12-29,1,2,4,7,124,At Risk Customers
DL-134951,Dionis Lloyd,509,5,4541,0.016666666666666666,195.46149999999997,47,2013-08-10,1,2,4,7,124,At Risk Customers
GH-144851,Gene Hale,290,5,4446,0.11076923076923076,90.01647692307691,60,2014-03-17,1,2,4,7,124,At Risk Customers
PM-189401,Paul MacIntyre,735,4,4352,0.134,55.099199999999996,16,2012-12-27,1,2,4,7,124,At Risk Customers
KN-164503,Kean Nguyen,387,4,4252,0.17333333333333334,37.6992,58,2013-12-10,1,2,4,7,124,At Risk Customers
EB-138401,Ellis Ballard,442,5,4078,0.074,84.85779,28,2013-10-16,1,2,4,7,124,At Risk Customers
RM-193753,Raymond Messe,280,4,4028,0.012,47.24644235294118,46,2014-03-27,1,2,4,7,124,At Risk Customers
CH-20702,Cathy Hwang,307,5,4018,0.03,57.0723,53,2014-02-28,1,2,4,7,124,At Risk Customers
EM-138251,Elizabeth Moffitt,351,5,4013,0.17250000000000001,56.547050000000006,33,2014-01-15,1,2,4,7,124,At Risk Customers
GT-146351,Grant Thornton,287,5,4010,0.3566666666666667,-48.31795,42,2014-03-20,1,2,4,7,124,At Risk Customers
CM-127154,Craig Molinari,1036,4,3985,0.30923076923076925,13.562369230769232,57,2012-03-01,1,2,4,7,124,At Risk Customers
DB-136602,Duane Benoit,402,4,3961,0.10714285714285714,200.28342857142857,20,2013-11-25,1,2,4,7,124,At Risk Customers
PG-188953,Paul Gonzalez,576,4,3864,0.0668,29.827026666666665,56,2013-06-04,1,2,4,7,124,At Risk Customers
GK-146203,Grace Kelly,381,5,3856,0.3266666666666667,-0.9766666666666659,67,2013-12-16,1,2,4,7,124,At Risk Customers
SC-106802,Steve Carroll,190,2,3835,0.12,5.298000000000011,23,2014-06-25,2,1,4,7,214,At Risk Customers
DJ-134203,Denny Joy,433,6,3740,0.231375,16.28379,67,2013-10-25,1,3,3,7,133,At Risk Customers
MC-176052,Matt Connell,470,6,3719,0.0,82.41,33,2013-09-18,1,3,3,7,133,At Risk Customers
GM-45001,Gene McClure,105,3,3670,0.0,153.17000000000002,33,2014-09-18,3,1,3,7,313,Regular Customers
KD-163452,Katherine Ducich,132,4,3658,0.049999999999999996,45.97885714285714,28,2014-08-22,2,2,3,7,223,At Risk Customers
DS-131801,David Smith,119,4,3598,0.08222222222222222,84.23079999999999,39,2014-09-04,2,2,3,7,223,At Risk Customers
YS-218801,Yana Sorensen,234,4,3547,0.12,-81.90599999999999,22,2014-05-12,2,2,3,7,223,At Risk Customers
CS-119503,Carlos Soltero,573,7,3530,0.11683333333333333,5.311253333333333,45,2013-06-07,1,3,3,7,133,At Risk Customers
RR-195251,Rick Reed,328,6,3504,0.11727272727272728,22.261145454545453,44,2014-02-07,1,3,3,7,133,At Risk Customers
DH-136751,Duane Huffman,93,3,3433,0.1375,65.08181250000001,37,2014-09-30,3,1,3,7,313,Regular Customers
DW-134802,Dianna Wilson,185,4,3412,0.023809523809523808,46.63171428571428,83,2014-06-30,2,2,3,7,223,At Risk Customers
AJ-109452,Ashley Jarboe,416,7,3402,0.1,105.09233333333333,31,2013-11-11,1,3,3,7,133,At Risk Customers
CB-120251,Cassandra Brandow,177,5,3393,0.22400000000000003,-113.11607999999998,23,2014-07-08,2,2,3,7,223,At Risk Customers
JF-51902,Jamie Frazer,328,6,3383,0.35000000000000003,-202.33849999999998,38,2014-02-07,1,3,3,7,133,At Risk Customers
SC-200204,Sam Craven,782,5,3364,0.21882352941176472,-18.650047058823528,62,2012-11-10,1,3,3,7,133,At Risk Customers
MM-182802,Muhammed MacIntyre,712,5,3349,0.0125,142.8435,38,2013-01-19,1,3,3,7,133,At Risk Customers
AB-100602,Adam Bellavance,227,5,3345,0.08571428571428572,145.7237142857143,31,2014-05-19,2,2,3,7,223,At Risk Customers
JK-153253,Jason Klamczynski,468,7,3330,0.12964705882352942,12.00960705882353,65,2013-09-20,1,3,3,7,133,At Risk Customers
SD-204853,Shirley Daniels,128,4,3330,0.08,80.0492,33,2014-08-26,2,2,3,7,223,At Risk Customers
MZ-73352,Maria Zettner,113,4,3314,0.42857142857142855,57.81085714285715,14,2014-09-10,2,2,3,7,223,At Risk Customers
SJ-205003,Shirley Jackson,408,6,3308,0.04,100.33680000000001,42,2013-11-19,1,3,3,7,133,At Risk Customers
GD-145903,Giulietta Dortch,371,7,3307,0.22745454545454546,44.543890909090905,47,2013-12-26,1,3,3,7,133,At Risk Customers
BW-110653,Barry Weirich,118,5,3280,0.12871428571428573,5.549414285714286,67,2014-09-05,2,2,3,7,223,At Risk Customers
KC-166753,Kimberly Carter,300,7,3272,0.10728571428571429,13.919545714285714,38,2014-03-07,1,3,3,7,133,At Risk Customers
ER-38552,Elpida Rittenbach,113,5,3271,0.075,13.802250000000004,38,2014-09-10,2,2,3,7,223,At Risk Customers
EH-139452,Eric Hoffmann,191,4,3265,0.07142857142857142,118.79399999999998,32,2014-06-24,2,2,3,7,223,At Risk Customers
ML-173953,Marina Lichtenstein,381,7,3221,0.0402,54.778788,49,2013-12-16,1,3,3,7,133,At Risk Customers
JJ-154451,Jennifer Jackson,350,6,3212,0.08916666666666667,55.3847,44,2014-01-16,1,3,3,7,133,At Risk Customers
MP-174704,Mark Packer,720,7,3207,0.12142857142857144,42.87766428571428,77,2013-01-11,1,3,3,7,133,At Risk Customers
EM-140951,Eudokia Martin,194,4,3189,0.2784615384615385,-32.27356153846154,47,2014-06-21,2,2,3,7,223,At Risk Customers
CS-118603,Cari Schnelling,394,7,3188,0.14466666666666667,-12.169260000000001,64,2013-12-03,1,3,3,7,133,At Risk Customers
RA-92853,Ralph Arnett,363,6,3170,0.4,-116.1092,42,2014-01-03,1,3,3,7,133,At Risk Customers
JP-154602,Jennifer Patt,311,7,3163,0.03461538461538462,58.48684615384616,45,2014-02-24,1,3,3,7,133,At Risk Customers
PV-89851,Paul Van Hugh,145,4,3156,0.0,130.22571428571428,17,2014-08-09,2,2,3,7,223,At Risk Customers
EB-137052,Ed Braxton,710,6,3127,0.095,68.7,37,2013-01-21,1,3,3,7,133,At Risk Customers
JD-161502,Justin Deggeller,485,6,3075,0.08076923076923077,13.77623076923077,39,2013-09-03,1,3,3,7,133,At Risk Customers
CM-18301,Cari MacIntyre,149,5,3061,0.4375,-4.785375000000005,32,2014-08-05,2,2,3,7,223,At Risk Customers
TG-213104,Toby Gnade,338,5,3059,0.2111111111111111,75.79671111111111,30,2014-01-28,1,3,3,7,133,At Risk Customers
KT-164654,Kean Takahito,392,7,3058,0.2285714285714286,18.143085714285714,45,2013-12-05,1,3,3,7,133,At Risk Customers
GZ-145452,George Zrebassa,141,5,3043,0.030000000000000006,70.87650000000001,38,2014-08-13,2,2,3,7,223,At Risk Customers
NF-184751,Neil Französisch,451,6,3008,0.03333333333333333,63.24337499999999,47,2013-10-07,1,3,3,7,133,At Risk Customers
MG-176502,Matthew Grinstein,138,4,2972,0.05666666666666667,44.4218,50,2014-08-16,2,2,3,7,223,At Risk Customers
RA-192853,Ralph Arnett,339,5,2964,0.0,85.652,40,2014-01-27,1,3,3,7,133,At Risk Customers
BP-10501,Barry Pond,121,4,2953,0.0875,121.173,27,2014-09-02,2,2,3,7,223,At Risk Customers
FH-143501,Fred Harton,49,3,2950,0.038571428571428576,109.57140000000001,23,2014-11-13,3,1,3,7,313,Regular Customers
CK-123254,Christine Kargatis,121,5,2946,0.18333333333333335,21.768408333333337,46,2014-09-02,2,2,3,7,223,At Risk Customers
JL-158352,John Lee,386,5,2939,0.17857142857142858,67.93542857142857,38,2013-12-11,1,3,3,7,133,At Risk Customers
SG-204701,Sheri Gordon,321,6,2933,0.06714285714285714,181.71647142857142,24,2014-02-14,1,3,3,7,133,At Risk Customers
BP-111853,Ben Peterman,447,7,2919,0.1085,-20.842256666666668,51,2013-10-11,1,3,3,7,133,At Risk Customers
DB-134052,Denny Blanton,483,7,2879,0.11499999999999999,10.770150000000001,29,2013-09-05,1,3,3,7,133,At Risk Customers
JE-154751,Jeremy Ellison,201,5,2873,0.02,163.0728,22,2014-06-14,2,2,3,7,223,At Risk Customers
TH-212353,Tiffany House,471,5,2870,0.28,-31.3284,26,2013-09-17,1,3,3,7,133,At Risk Customers
CK-23252,Christine Kargatis,197,4,2867,0.0,54.89,33,2014-06-18,2,2,3,7,223,At Risk Customers
DB-129703,Darren Budd,242,5,2840,0.16571428571428573,15.214492857142856,43,2014-05-04,2,2,3,7,223,At Risk Customers
CV-122954,Christina VanderZanden,255,5,2832,0.07692307692307693,37.9297,54,2014-04-21,2,2,3,7,223,At Risk Customers
BD-113201,Bill Donatelli,112,5,2828,0.10625,-28.947374999999994,26,2014-09-11,2,2,3,7,223,At Risk Customers
MA-175602,Matt Abelman,129,4,2823,0.32857142857142857,-41.06764285714286,42,2014-08-25,2,2,3,7,223,At Risk Customers
SS-205903,Sonia Sunley,393,5,2816,0.08888888888888889,110.30444444444443,27,2013-12-04,1,3,3,7,133,At Risk Customers
CP-20853,Cathy Prescott,638,6,2814,0.1636363636363636,30.319090909090907,25,2013-04-03,1,3,3,7,133,At Risk Customers
JK-161203,Julie Kriz,111,5,2809,0.15305882352941177,14.636861176470589,64,2014-09-12,2,2,3,7,223,At Risk Customers
NB-186551,Nona Balk,386,5,2804,0.1385714285714286,111.64765714285713,28,2013-12-11,1,3,3,7,133,At Risk Customers
EH-141253,Eugene Hildebrand,230,5,2760,0.12323076923076924,34.34770153846154,50,2014-05-16,2,2,3,7,223,At Risk Customers
ML-180401,Michelle Lonsdale,322,5,2753,0.02846153846153846,43.291384615384615,40,2014-02-13,1,3,3,7,133,At Risk Customers
SV-203652,Seth Vernon,182,3,2750,0.024999999999999998,48.557500000000005,46,2014-07-03,2,2,3,7,223,At Risk Customers
TD-209952,Tamara Dahlen,281,6,2730,0.08636363636363636,-57.18,42,2014-03-26,1,3,3,7,133,At Risk Customers
JL-158504,John Lucas,615,6,2726,0.23636363636363636,70.90041818181818,38,2013-04-26,1,3,3,7,133,At Risk Customers
CL-25651,Clay Ludtke,206,4,2713,0.0,68.72454545454546,34,2014-06-09,2,2,3,7,223,At Risk Customers
IM-150701,Irene Maddox,213,5,2706,0.1475,-28.437224999999994,24,2014-06-02,2,2,3,7,223,At Risk Customers
CC-124752,Cindy Chapman,192,5,2705,0.02307692307692308,42.13661538461538,46,2014-06-23,2,2,3,7,223,At Risk Customers
DB-36151,Doug Bickford,108,3,2686,0.3499999999999999,152.917,11,2014-09-15,3,1,3,7,313,Regular Customers
BO-113504,Bill Overfelt,138,5,2682,0.2333333333333333,23.231416666666664,43,2014-08-16,2,2,3,7,223,At Risk Customers
JF-151902,Jamie Frazer,610,7,2665,0.06999999999999999,71.5407,44,2013-05-01,1,3,3,7,133,At Risk Customers
NF-185951,Nicole Fjeld,220,4,2661,0.04,71.559,24,2014-05-26,2,2,3,7,223,At Risk Customers
VB-217452,Victoria Brennan,387,5,2653,0.24444444444444446,-7.7390000000000025,64,2013-12-10,1,3,3,7,133,At Risk Customers
LH-170201,Lisa Hazard,199,3,2632,0.25,2.4550000000000005,33,2014-06-16,2,2,3,7,223,At Risk Customers
HR-47703,Hallie Redmond,188,4,2620,0.06666666666666667,37.01466666666667,34,2014-06-27,2,2,3,7,223,At Risk Customers
MC-176352,Matthew Clasen,321,7,2615,0.049999999999999996,27.5,47,2014-02-14,1,3,3,7,133,At Risk Customers
Co-126403,Corey-Lock,293,6,2607,0.05472727272727273,12.885178181818183,35,2014-03-14,1,3,3,7,133,At Risk Customers
CG-125203,Claire Gute,54,3,2591,0.0402,43.459152,41,2014-11-08,3,1,3,7,313,Regular Customers
PB-191053,Peter Bühler,139,3,2587,0.05714285714285715,76.74171428571428,31,2014-08-15,2,2,3,7,223,At Risk Customers
TB-213551,Todd Boyes,241,3,2568,0.06000000000000001,77.5305,31,2014-05-05,2,2,3,7,223,At Risk Customers
EM-138104,Eleni McCrary,133,5,2567,0.14285714285714285,-19.118214285714288,23,2014-08-21,2,2,3,7,223,At Risk Customers
FC-142453,Frank Carlisle,199,4,2566,0.02,41.054,36,2014-06-16,2,2,3,7,223,At Risk Customers
MZ-175154,Mary Zewe,283,6,2565,0.28,78.77503,39,2014-03-24,1,3,3,7,133,At Risk Customers
TZ-214452,Tom Zandusky,222,4,2565,0.044444444444444446,54.07533333333333,30,2014-05-24,2,2,3,7,223,At Risk Customers
DM-135251,Don Miller,324,6,2553,0.07500000000000001,45.511500000000005,26,2014-02-11,1,3,3,7,133,At Risk Customers
GM-146951,Greg Maxwell,111,4,2548,0.11666666666666667,49.3234,42,2014-09-12,2,2,3,7,223,At Risk Customers
TS-211601,Theresa Swint,495,5,2521,0.21153846153846154,19.47623076923077,37,2013-08-24,1,3,3,7,133,At Risk Customers
TT-212203,Thomas Thornton,232,4,2503,0.25033333333333335,61.13069333333333,26,2014-05-14,2,2,3,7,223,At Risk Customers
AH-104654,Amy Hunt,231,5,2495,0.14,-24.515012499999997,35,2014-05-15,2,2,3,7,223,At Risk Customers
AH-1953,Alan Haines,279,6,2483,0.23076923076923078,-52.428,39,2014-03-28,1,3,3,7,133,At Risk Customers
BT-114403,Bobby Trafton,367,6,2476,0.2,15.605,41,2013-12-30,1,3,3,7,133,At Risk Customers
SS-204101,Shahid Shariari,397,6,2462,0.049090909090909095,70.25157272727273,38,2013-11-30,1,3,3,7,133,At Risk Customers
RB-93302,Randy Bradley,140,3,2458,0.0,55.20000000000001,18,2014-08-14,2,2,3,7,223,At Risk Customers
GZ-145454,George Zrebassa,158,4,2454,0.04,165.73219999999998,25,2014-07-27,2,2,3,7,223,At Risk Customers
CA-19652,Carol Adams,128,5,2448,0.20833333333333334,-4.276500000000001,30,2014-08-26,2,2,3,7,223,At Risk Customers
TH-112352,Tiffany House,380,6,2447,0.2,37.4692,27,2013-12-17,1,3,3,7,133,At Risk Customers
CH-120701,Cathy Hwang,132,5,2440,0.11125,45.8901,28,2014-08-22,2,2,3,7,223,At Risk Customers
TT-112652,Tim Taslimi,156,3,2433,0.06666666666666667,48.88133333333334,19,2014-07-29,2,2,3,7,223,At Risk Customers
TH-211004,Thea Hendricks,345,5,2423,0.17142857142857146,-19.316071428571426,29,2014-01-21,1,3,3,7,133,At Risk Customers
JB-160452,Julia Barnett,694,6,2394,0.1111111111111111,-101.43599999999999,35,2013-02-06,1,3,3,7,133,At Risk Customers
NK-84901,Neil Knudson,207,4,2393,0.0,66.45818181818181,27,2014-06-08,2,2,3,7,223,At Risk Customers
DH-130752,Dave Hallsten,112,5,2386,0.04,38.032050000000005,42,2014-09-11,2,2,3,7,223,At Risk Customers
HK-148901,Heather Kirkland,126,5,2378,0.10571428571428572,30.76294285714286,22,2014-08-28,2,2,3,7,223,At Risk Customers
RB-196451,Robert Barroso,151,3,2377,0.335,38.351924999999994,23,2014-08-03,2,2,3,7,223,At Risk Customers
JK-153252,Jason Klamczynski,191,5,2375,0.075,14.158125000000002,30,2014-06-24,2,2,3,7,223,At Risk Customers
KM-167202,Kunst Miller,343,5,2368,0.16363636363636364,14.558181818181817,52,2014-01-23,1,3,3,7,133,At Risk Customers
RM-197502,Roland Murray,210,3,2363,0.0,151.08,16,2014-06-05,2,2,3,7,223,At Risk Customers
JK-53701,Jay Kimmel,145,4,2350,0.09999999999999999,-82.57542857142857,16,2014-08-09,2,2,3,7,223,At Risk Customers
SC-103051,Sean Christensen,428,5,2350,0.5444444444444444,-22.636666666666667,39,2013-10-30,1,3,3,7,133,At Risk Customers
NC-184152,Nathan Cano,190,4,2335,0.025,120.6165,15,2014-06-25,2,2,3,7,223,At Risk Customers
HG-150252,Hunter Glantz,344,6,2326,0.15714285714285717,35.23564285714286,59,2014-01-22,1,3,3,7,133,At Risk Customers
HF-149951,Herbert Flentye,458,6,2320,0.13615384615384615,13.944992307692306,38,2013-09-30,1,3,3,7,133,At Risk Customers
MR-175453,Mathew Reese,201,3,2312,0.0,121.55,20,2014-06-14,2,2,3,7,223,At Risk Customers
FM-143801,Fred McMath,239,5,2301,0.2316666666666667,140.80395,28,2014-05-07,2,2,3,7,223,At Risk Customers
JE-161652,Justin Ellison,384,6,2278,0.06,53.9883,50,2013-12-13,1,3,3,7,133,At Risk Customers
FH-143504,Fred Harton,213,4,2273,0.10714285714285714,50.449214285714284,52,2014-06-02,2,2,3,7,223,At Risk Customers
KD-166154,Ken Dana,290,5,2245,0.1076923076923077,41.51706923076923,56,2014-03-17,1,3,3,7,133,At Risk Customers
AR-104054,Allen Rosenblatt,126,5,2235,0.09999999999999999,-14.10922857142857,29,2014-08-28,2,2,3,7,223,At Risk Customers
BF-10201,Barry Französisch,160,5,2217,0.0,45.972857142857144,14,2014-07-25,2,2,3,7,223,At Risk Customers
CM-27152,Craig Molinari,118,4,2210,0.09999999999999999,59.703,27,2014-09-05,2,2,3,7,223,At Risk Customers
TB-212804,Toby Braunhardt,584,6,2198,0.1,44.63242727272728,35,2013-05-27,1,3,3,7,133,At Risk Customers
MC-175902,Matt Collister,408,7,2191,0.1,34.9953,53,2013-11-19,1,3,3,7,133,At Risk Customers
BT-113954,Bill Tyler,303,6,2188,0.15,25.791629999999998,38,2014-03-04,1,3,3,7,133,At Risk Customers
KF-162851,Karen Ferguson,49,3,2166,0.11888888888888889,55.63016666666667,28,2014-11-13,3,1,3,7,313,Regular Customers
TS-211604,Theresa Swint,505,6,2162,0.22352941176470587,15.34555294117647,60,2013-08-14,1,3,3,7,133,At Risk Customers
JD-157904,John Dryer,118,5,2153,0.17142857142857146,-38.07892857142857,26,2014-09-05,2,2,3,7,223,At Risk Customers
CC-126103,Corey Catlett,89,3,2152,0.028571428571428574,83.13371428571428,22,2014-10-04,3,1,3,7,313,Regular Customers
GA-147252,Guy Armstrong,80,3,2145,0.10384615384615385,9.684923076923077,38,2014-10-13,3,1,3,7,313,Regular Customers
CR-125802,Clay Rozendal,155,5,2143,0.0,134.85999999999999,20,2014-07-30,2,2,3,7,223,At Risk Customers
KC-162554,Karen Carlisle,408,6,2122,0.02,84.61216999999999,40,2013-11-19,1,3,3,7,133,At Risk Customers
AJ-7952,Anthony Johnson,122,5,2119,0.16,30.477999999999998,34,2014-09-01,2,2,3,7,223,At Risk Customers
CS-124001,Christopher Schild,222,4,2117,0.034999999999999996,68.82105,33,2014-05-24,2,2,3,7,223,At Risk Customers
XP-218652,Xylona Preis,245,4,2114,0.18333333333333335,-25.391999999999996,19,2014-05-01,2,2,3,7,223,At Risk Customers
AG-104953,Andrew Gjertsen,201,4,2110,0.12040000000000002,64.06191199999999,18,2014-06-14,2,2,3,7,223,At Risk Customers
EB-137503,Edward Becker,91,3,2109,0.06666666666666667,127.11200000000002,21,2014-10-02,3,1,3,7,313,Regular Customers
TR-213253,Toby Ritter,253,4,2090,0.0005714285714285715,26.400651428571425,28,2014-04-23,2,2,3,7,223,At Risk Customers
DS-130302,Darrin Sayre,278,6,2082,0.17500000000000002,-1.4391428571428564,41,2014-03-29,1,3,3,7,133,At Risk Customers
NG-183551,Nat Gilpin,217,3,2074,0.045,45.2433,34,2014-05-29,2,2,3,7,223,At Risk Customers
TG-216404,Trudy Glocke,115,4,2074,0.13,36.572050000000004,50,2014-09-08,2,2,3,7,223,At Risk Customers
HL-150402,Hunter Lopez,204,4,2071,0.04,43.122,25,2014-06-11,2,2,3,7,223,At Risk Customers
AP-109153,Arthur Prichep,318,7,2070,0.12,42.8124,36,2014-02-17,1,3,3,7,133,At Risk Customers
NC-183403,Nat Carroll,205,3,2063,0.0006666666666666666,68.02628666666666,28,2014-06-10,2,2,3,7,223,At Risk Customers
JB-60451,Julia Barnett,205,4,2058,0.20999999999999996,-89.11499999999998,37,2014-06-10,2,2,3,7,223,At Risk Customers
CM-126553,Corinna Mitchell,185,5,2041,0.26275,-87.67626499999999,25,2014-06-30,2,2,3,7,223,At Risk Customers
ES-140802,Erin Smith,188,5,2036,0.18846153846153849,12.401769230769235,37,2014-06-27,2,2,3,7,223,At Risk Customers
KW-65702,Kelly Williams,240,4,2028,0.3,0.6149999999999994,17,2014-05-06,2,2,3,7,223,At Risk Customers
CV-28052,Cynthia Voltz,258,4,2021,0.19999999999999998,-84.25133333333333,24,2014-04-18,2,2,3,7,223,At Risk Customers
MH-177853,Maya Herman,363,7,2017,0.10036363636363638,-49.86550545454545,57,2014-01-03,1,3,3,7,133,At Risk Customers
BT-114402,Bobby Trafton,318,6,2016,0.11000000000000001,7.6902,32,2014-02-17,1,3,3,7,133,At Risk Customers
AG-2701,Alejandro Grove,164,5,1997,0.0,25.79,26,2014-07-21,2,2,3,7,223,At Risk Customers
KS-163001,Karen Seio,441,5,1979,0.1775,43.7939625,32,2013-10-17,1,3,3,7,133,At Risk Customers
LS-169751,Lindsay Shagiari,251,4,1977,0.07833333333333332,109.66994999999999,26,2014-04-25,2,2,3,7,223,At Risk Customers
JK-56251,Jim Karlsson,351,6,1969,0.27999999999999997,26.1153,28,2014-01-15,1,3,3,7,133,At Risk Customers
PO-191803,Philisse Overcash,223,4,1967,0.1004,-8.7479,42,2014-05-23,2,2,3,7,223,At Risk Customers
PO-191953,Phillina Ober,370,6,1958,0.5068,-69.12476799999999,50,2013-12-27,1,3,3,7,133,At Risk Customers
EN-137802,Edward Nazzal,145,5,1957,0.09999999999999999,17.925428571428572,24,2014-08-09,2,2,3,7,223,At Risk Customers
HR-148301,Harold Ryan,479,6,1940,0.06714285714285714,45.804857142857145,18,2013-09-09,1,3,3,7,133,At Risk Customers
TS-216551,Trudy Schmidt,356,6,1940,0.08875,28.862025,23,2014-01-10,1,3,3,7,133,At Risk Customers
CK-27602,Cyma Kinney,303,7,1937,0.049999999999999996,20.724999999999998,14,2014-03-04,1,3,3,7,133,At Risk Customers
ZD-119252,Zuschuss Donatelli,398,6,1937,0.06666666666666667,47.48333333333333,23,2013-11-29,1,3,3,7,133,At Risk Customers
PB-88053,Patrick Bzostek,343,5,1913,0.06,54.621,22,2014-01-23,1,3,3,7,133,At Risk Customers
DR-128802,Dan Reichenbach,197,7,1894,0.06666666666666667,21.655999999999995,49,2014-06-18,2,3,2,7,232,At Risk Customers
